Experiment

a

1,54	28,2
1,53996	26
1,53992	27,8
1,53988	27,6
1,53984	29,9
1,5398	27,6
1,53976	30,3
1,53972	28,7
1,53968	31
1,53964	29,8
1,53961	32,1
1,53956	30
1,53953	32
1,53949	29,1
1,53945	31,9
1,53941	31,1
1,53937	30,5
1,53933	29,5
1,53929	30,8
1,53925	30,4
1,53921	31,2
1,53917	29
1,53913	30,1
1,53909	30,7
1,53905	28,9
1,53902	30,4
1,53897	28,3
1,53894	30,2
1,5389	27,7
1,53886	28,9
1,53882	28,5
1,53878	31,3
1,53874	29,6
1,5387	30
1,53866	29,6
1,53862	29,2
1,53858	28,1
1,53854	28,7
1,5385	28,2
1,53847	30,3
1,53843	28,8
1,53839	29,8
1,53835	29,5
1,53831	30,7
1,53827	30,9
1,53823	31,1
1,53819	34,2
1,53815	34,9
1,53811	38,1
1,53807	36,5
1,53803	37,9
1,53799	39,2
1,53796	37,8
1,53792	37,3
1,53788	37
1,53784	35,6
1,5378	37,8
1,53776	35,8
1,53772	37,3
1,53768	37,4
1,53764	36,9
1,5376	35,8
1,53756	37,8
1,53752	36,5
1,53749	37,4
1,53745	35,8
1,53741	39,4
1,53737	36
1,53733	37,9
1,53729	34,9
1,53725	39,3
1,53721	39,6
1,53717	38,5
1,53713	38,5
1,53709	40,1
1,53706	40,4
1,53702	39,2
1,53698	40,8
1,53694	40,8
1,5369	42,1
1,53686	42,2
1,53682	41,4
1,53678	41,9
1,53674	44,3
1,5367	43
1,53666	44,6
1,53663	45,1
1,53659	48,3
1,53655	46,7
1,53651	50,5
1,53647	47,6
1,53643	49,1
1,53639	47,2
1,53635	46,4
1,53631	46
1,53627	44,8
1,53624	43,4
1,5362	40,2
1,53616	39,3
1,53612	39,3
1,53608	39,6
1,53604	38,7
1,536	38,7
1,53596	41
1,53592	40,5
1,53588	36,7
1,53585	37,2
1,53581	38,3
1,53577	37,3
1,53573	38
1,53569	39,9
1,53565	40,2
1,53561	40,8
1,53557	38,1
1,53553	40,8
1,53549	40,9
1,53546	43,2
1,53542	45,3
1,53538	46,8
1,53534	47,5
1,5353	46,2
1,53526	52,8
1,53522	60
1,53518	64,1
1,53514	71,8
1,53511	80,1
1,53507	93
1,53503	103,7
1,53499	112,4
1,53495	124,9
1,53491	132,2
1,53487	138,1
1,53483	135,6
1,53479	140,1
1,53475	129,7
1,53472	129
1,53468	112,2
1,53464	107,3
1,5346	98
1,53456	88,9
1,53452	80,3
1,53448	76,1
1,53444	74,3
1,53441	72,8
1,53433	68,8
1,53425	74,7
1,53418	77
1,5341	84,4
1,53402	93,4
1,53394	106,1
1,53387	125,3
1,53379	137
1,53371	157,9
1,53363	178,1
1,53356	209,1
1,53348	233,4
1,5334	256,6
1,53332	269,1
1,53325	271,6
1,53317	260,4
1,53309	255,1
1,53301	226,1
1,53294	196,7
1,53286	159,9
1,53278	130,4
1,5327	114,3
1,53262	122,2
1,53255	155,5
1,53247	214,4
1,53239	303,9
1,53231	411,9
1,53224	521,6
1,53216	619,9
1,53208	692,6
1,53201	718,6
1,53193	707,1
1,53185	646,1
1,53178	552,3
1,5317	423,4
1,53162	313,7
1,53154	223,2
1,53147	163,7
1,53139	118,4
1,53131	94
1,53123	80,7
1,53116	71,2
1,53108	67,8
1,531	62,4
1,53092	58,7
1,53085	59,2
1,53077	58,1
1,53069	53,8
1,53061	54,1
1,53054	51,2
1,53046	53,9
1,53038	50,6
1,5303	49,3
1,53023	47,7
1,53015	47
1,53007	47,1
1,53	46,2
1,52992	46,6
1,52984	46,7
1,52976	51,2
1,52969	46,5
1,52961	45,9
1,52953	44,1
1,52945	46
1,52938	43,9
1,5293	47,4
1,52922	43,7
1,52914	46,9
1,52907	46,1
1,52899	46,4
1,52892	40,3
1,52884	42,8
1,52876	44
1,52868	45
1,52861	42,7
1,52853	43,1
1,52845	42,9
1,52837	44,4
1,5283	44,7
1,52822	45,2
1,52814	46,6
1,52807	46,3
1,52799	48,6
1,52791	45,1
1,52784	49,5
1,52776	43,8
1,52768	47,2
1,5276	45,5
1,52753	49,4
1,52745	43,2
1,52737	48,9
1,5273	47,3
1,52722	47,8
1,52714	44,4
1,52707	45,3


1,54	733
1,53996	731
1,53992	734
1,53988	731
1,53984	734
1,5398	735
1,53976	736
1,53972	736
1,53968	731
1,53964	732
1,53961	733
1,53956	737
1,53953	740
1,53949	728
1,53945	736
1,53941	736
1,53937	732
1,53933	736
1,53929	735
1,53925	741
1,53921	733
1,53917	733
1,53913	733
1,53909	739
1,53905	732
1,53902	737
1,53897	732
1,53894	735
1,5389	731
1,53886	729
1,53882	731
1,53878	729
1,53874	732
1,5387	738
1,53866	734
1,53862	730
1,53858	733
1,53854	729
1,5385	736
1,53847	733
1,53843	734
1,53839	733
1,53835	734
1,53831	735
1,53827	744
1,53823	739
1,53819	739
1,53815	739
1,53811	749
1,53807	744
1,53803	744
1,53799	747
1,53796	749
1,53792	748
1,53788	747
1,53784	745
1,5378	748
1,53776	744
1,53772	751
1,53768	740
1,53764	746
1,5376	741
1,53756	747
1,53752	751
1,53749	743
1,53745	748
1,53741	747
1,53737	749
1,53733	746
1,53729	741
1,53725	748
1,53721	751
1,53717	745
1,53713	749
1,53709	747
1,53706	746
1,53702	747
1,53698	753
1,53694	754
1,5369	752
1,53686	758
1,53682	755
1,53678	754
1,53674	765
1,5367	759
1,53666	762
