n=0,44

1,53402	-15,56
1,53401	-3,35
1,53399	-12,85
1,53398	-6,932
1,53397	-10,55
1,53396	-10,44
1,53395	-8,438
1,53393	-11,52
1,53392	-9,458
1,53391	-7,12
1,5339	-8,038
1,53388	-5,737
1,53387	-9,01
1,53386	-6,639
1,53385	-7,477
1,53383	-11,33
1,53382	-12,56
1,53381	-12,4
1,5338	-5,233
1,53378	-10,93
1,53377	-6,42
1,53376	-12,05
1,53375	-4,088
1,53373	-7,623
1,53372	-4,046
1,53371	-12,11
1,5337	-10,88
1,53369	-7,354
1,53367	-11,1
1,53366	-4,008
1,53365	-7,407
1,53364	-9,911
1,53362	-5,193
1,53361	-7,676
1,5336	-4,988
1,53359	-2,95
1,53357	-13,92
1,53356	-3,122
1,53355	-8,655
1,53354	-10,34
1,53352	-4,975
1,53351	-4,982
1,5335	-4,072
1,53349	-8,183
1,53347	-7,837
1,53346	-8,166
1,53345	-12,34
1,53344	-6,854
1,53343	-7,215
1,53341	-7,387
1,5334	-8,284
1,53339	-5,865
1,53338	-12,56
1,53336	-9,546
1,53335	-9,984
1,53334	-6,585
1,53333	-12,42
1,53331	-10,47
1,5333	-9,309
1,53329	-9,167
1,53328	-9,59
1,53326	-10,79
1,53325	-4,806
1,53324	-9,6
1,53323	-13,39
1,53322	-3,632
1,5332	-10,82
1,53319	-4,831
1,53318	-5,628
1,53317	-8,887
1,53315	-8,393
1,53314	-8,234
1,53313	-10,81
1,53312	-9,521
1,5331	-9,093
1,53309	-9,775
1,53308	-7,337
1,53307	-12,07
1,53305	-13,35
1,53304	-8,571
1,53303	-4,905
1,53302	-7,1
1,533	-2,191
1,53299	-10,9
1,53298	-0,9244
1,53297	-8,34
1,53296	-9,559
1,53294	-6,287
1,53293	-9,525
1,53292	-7,099
1,53291	-6,851
1,53289	-9,311
1,53288	-9,274
1,53287	-7,572
1,53286	-3,268
1,53284	-7,835
1,53283	-7,797
1,53282	-6,59
1,53281	-4,122
1,53279	-14,48
1,53278	-6,564
1,53277	-6,318
1,53276	-6,198
1,53275	-7,636
1,53273	-0,0855
1,53272	-4,067
1,53271	-4,479
1,5327	-1,964
1,53268	-6,378
1,53267	-8,722
1,53266	-6,578
1,53265	-4,174
1,53263	-5,45
1,53262	5,512
1,53261	-7,095
1,5326	-6,205
1,53259	-3,908
1,53257	-3,943
1,53256	-7,381
1,53255	-9,558
1,53254	-8,075
1,53252	-4,024
1,53251	-6,61
1,5325	0,1674
1,53249	-3,763
1,53247	-0,9071
1,53246	-5,2
1,53245	-1,118
1,53244	-6,458
1,53242	-7,533
1,53241	-8,26
1,5324	-5,222
1,53239	-6,106
1,53238	-0,6838
1,53236	-9,635
1,53235	-7,647
1,53234	1,376
1,53233	-1,987
1,53231	-7,656
1,5323	-1,844
1,53229	-7,834
1,53228	-6,54
1,53226	-11,23
1,53225	-3,412
1,53224	-2,311
1,53223	-6,899
1,53222	0,2675
1,5322	-9,66
1,53219	-4,46
1,53218	2,92
1,53217	-9,404
1,53215	1,234
1,53214	-6,903
1,53213	-2,244
1,53212	-3,457
1,5321	-0,9826
1,53209	-1,283
1,53208	0,2861
1,53207	-3,266
1,53205	-6,793
1,53204	1,419
1,53203	2,458
1,53202	-3,174
1,53201	-3,318
1,53199	-4,169
1,53198	-6,121
1,53197	-4,008
1,53196	-8,516
