0,50554	16131,6875
0,50911	15137,07422
0,50916	16041,79883
0,51001	15764,50781
0,51012	16099,67578
0,51107	14422,97266
0,51203	16246,48633
0,51305	14724,61523
0,51401	15030,30859
0,51503	15769,55664
0,516	14685,96094
0,51703	14985,85742
0,51817	16565,75195
0,51915	14484,04492
0,52029	15056,13672
0,52106	16637,41992
0,52227	15301,61914
0,5237	14304,38672
0,52409	14184,8125
0,52508	15029,13672
0,52603	14895,95313
0,52703	16174,09766
0,52814	15733,97461
0,52904	15858,48242
0,53033	15515,72266
0,53112	14550,83008
0,53202	14863,85547
0,53315	14735,66602
0,53452	14485,2207
0,53503	15168,10547
0,536	13993,67969
0,53709	14366,96289
0,53801	13132,40039
0,5391	13597,07031
0,54014	13116,36133
0,54101	13224,70703
0,54109	14192,8801
0,54202	12832,07071
0,54269	13174,02734
0,54316	12656,34277
0,5453	13654,82395
0,54578	13239,10304
0,546	13794,85673
0,54626	12666,516
0,54744	12800,37051
0,54814	12441,39851
0,54836	13478,65438
0,54861	12967,67474
0,54945	12560,24805
0,54977	13654,82395
0,55022	12126,38477
0,55088	13010,13086
0,55135	12840,10254
0,55225	13705,22461
0,5526	12345,60324
0,55279	13246,84961
0,55279	13580,82813
0,55327	12952,21094
0,55401	12345,60324
0,55429	13558,72266
0,55459	12827,7041
0,55483	12815,40039
0,55519	12029,10123
0,55543	13411,97461
0,55688	12565,19922
0,55742	13134,62695
0,55803	11777,73633
0,55815	12651,55664
0,55906	12947,33398
0,55955	12227,59863
0,56016	12709,44531
0,56047	12391,44922
0,56126	12434,67773
0,56182	12629,43945
0,56286	11915,77051
0,56292	11998,48242
0,56304	11770,34668
0,56372	11915,78516
0,56409	12132,76172
0,56489	12331,27246
0,56719	11762,93457
0,56725	11953,99414
0,5675	11640,79102
0,5685	11780,18164
0,56925	11294,58301
0,5695	11449,91699
0,5695	10762,26758
0,57119	11740,89844
0,57145	11518,73047
0,5729	10799,33301
0,57309	10291,6709
0,57328	11103,66602
0,57385	10965,62891
0,57473	10640,17676
0,57511	11169,02637
0,57556	11302,13086
0,57562	10270,73047
0,57754	10422,1543
0,5792	10341,91016
0,57965	10438,10938
0,58094	10211,41309
0,58152	10297,67188
0,58172	10546,49219
0,5821	9930,29395
0,5823	9974,75488
0,58308	10052,44434
0,58353	10529,24023
0,58438	11038,36914
0,58457	10202,83984
0,58503	9999,71582
0,58522	9462,23047
0,58568	10544,28809
0,58575	9687,58984
0,58588	10256,02148
0,58607	9581,70996
0,58647	10550,27148
0,58705	9780,10156
0,58725	9776,4668
0,58778	9618,70117
0,58778	10236,14844
0,58955	9152,88672
0,58955	9692,58496
0,5918	10142,37305
0,59701	9886,13477
0,59789	9194,65332
0,59965	9889,74121
0,60325	9548,50684
0,60475	8956,41937
0,60829	8550,5314
0,60869	9543,71387
0,60896	9515,21191
0,61135	9025,91639
0,61228	8440,21556
0,61518	8772,04297
0,61581	8509,61719
0,61617	8333,19043
0,61921	8115,20605
0,62042	8521,8418
0,62216	7809,98871
0,62372	7598,79395
0,62444	8462,59375
0,6253	7803,14063
0,62545	7693,61035
0,6298	7125,51465
0,63031	7617,1543
0,63046	7491,40918
0,63141	6839,78027
0,63163	7555,33984
0,63229	7244,95996
0,63442	6474,74902
0,63479	6724,81055
0,63642	6839,54492
0,63985	6840,89746
0,64232	6918,59668
0,64375	6844,40527
0,64625	6553,59473
0,65717	6294,82031
0,6574	6027,40723
0,65756	6225,9707
0,65881	6771,69238
0,6625	5737,86621
0,6644	6140,95215
0,66455	5840,1084
0,66862	5259,74414
0,6695	5358,06836
0,6715	5572,78125
0,67223	5336,07422
0,67539	5177,10449
0,67571	5190,85352
0,67742	5193,09277
0,67971	5492,71777
0,684	5214,18848
0,68467	5304,11816
0,689	4733,43066
0,69262	4592,93994
0,69312	4722,18066
0,69414	4958,83203
0,69737	4561,03271
0,69763	4528,73535
0,6984	4569,59521
0,70581	4428,87305
0,71027	4039,7417
0,71036	4069,02734
0,7108	4342,82813
0,71424	3889,27295
0,71807	3794,24854
0,71986	4031,05273
0,72347	3785,79541
0,72356	3657,69092
0,72646	3917,6665
0,72902	3604,86719
0,73482	3720,49951
0,73613	3381,73975
0,73808	3393,97412
0,73827	3539,25488
0,74438	3376,71826
0,74761	3295,21875
0,75019	3111,69482
0,75182	3083,28564
0,75316	2920,75146
0,75703	3147,39502
0,76162	3026,64551
0,76953	2987,20264
0,77033	2921,91162
0,77393	2836,80811
0,77655	2979,85889
0,77807	3091,88379
0,78306	2771,58301
0,78674	2623,51025
0,78756	2716,03613
0,79242	2813,34424
0,79544	2696,2124
0,80112	2279,76611
0,80144	2709,82129
0,80601	2314,19629
0,81336	2370,96387
0,81499	2114,70166
0,81532	2447,27246
0,81826	2125,72314
0,82112	2079,00049
0,82632	2129,29199
0,83045	1985,35645
0,83349	1927,28418
0,83757	1977,77832
0,83802	2100,8667
0,8426	1743,65479
0,85256	1743,58447
0,85774	1609,39795
0,86046	1641,4126
0,86141	1674,5791
0,86392	1440,48828
0,86884	1510,67041
0,87662	1773,27002
0,88018	1488,54199
0,88414	1406,10107
0,88488	1430,68896
0,88762	1509,69678
0,89491	1454,08203
0,90268	1371,55518
0,90835	1110,33008
0,91304	1306,29492
0,91474	1263,19385
0,91884	1146,15723
0,92632	1190,42139
0,92893	1165,89502
0,93041	1228,75244
0,93827	1217,59668
0,94169	1159,90967
0,94665	1187,17236



0,19	6669,52
0,52	5867,048
0,85	5406,522
1,18	5158,956
1,51	4839,516
1,84	4591,95
2,17	4424,244
2,5	4192,65
2,83	3993
3,16	3921,126
3,49	3889,182
3,82	3889,182
4,15	3625,644
4,48	3354,12
4,81	3258,288
5,14	3098,568
5,47	3066,624
5,8	2978,778
6,13	2882,946
6,46	2763,156
6,79	2763,156
7,12	2651,352
7,45	2547,534
7,78	2835,03
8,11	2627,394
8,44	2427,744
8,77	2299,968
9,1	2451,702
9,43	2443,716
9,76	2443,716
10,09	2531,562
10,42	2347,884
10,75	2291,982
11,08	2156,22
11,41	2196,15
11,74	2052,402
12,07	1892,682
12,4	1892,682
12,73	1820,808
13,06	1788,864
13,39	1788,864
13,72	1780,878
14,05	1796,85
14,38	1796,85
14,71	1701,018
15,04	1724,976
15,37	1677,06
15,7	1677,06
16,03	1740,948
16,36	1589,214
16,69	1525,326
17,02	1413,522
17,35	1533,312
17,68	1525,326
18,01	1445,466
18,34	1589,214
18,67	1373,592
19	1349,634
19,33	1277,76
19,66	1245,816
19,99	1245,816
20,32	1357,62
20,65	1397,55
20,98	1397,55
21,31	1078,11
21,64	934,362
21,97	1006,236
22,3	1070,124
22,63	1126,026
22,96	966,306
23,29	966,306
23,62	1062,138
23,95	1078,11
24,28	870,474
24,61	886,446
24,94	878,46
25,27	862,488
25,6	854,502
25,93	902,418
26,26	830,544
26,59	782,628
26,92	870,474
27,25	878,46
27,58	902,418
27,91	822,558
28,24	758,67
28,57	918,39
28,9	854,502
29,23	854,502
29,56	758,67
29,89	710,754
30,22	662,838
30,55	742,698
30,88	654,852
31,21	750,684
31,54	750,684
31,87	622,908
32,2	567,006
32,53	567,006
32,86	543,048
33,19	527,076
33,52	527,076
33,85	662,838
34,18	574,992
34,51	519,09
34,84	519,09
35,17	495,132
35,5	335,412
35,83	431,244
36,16	495,132
36,49	327,426
36,82	311,454
37,15	463,188
37,48	447,216
37,81	415,272
38,14	375,342
38,47	359,37
38,8	399,3
39,13	495,132
39,46	303,468
39,79	303,468
40,12	343,398
40,45	343,398
40,78	431,244
41,11	311,454
41,44	303,468
41,77	343,398
42,1	343,398
42,43	327,426
42,76	223,608
43,09	239,58
43,42	303,468
43,75	215,622
44,08	215,622
44,41	135,762
44,74	127,776
45,07	127,776
45,4	239,58
45,73	319,44
46,06	295,482
46,39	143,748
46,72	143,748
47,05	159,72
47,38	367,356
47,71	191,664
48,04	111,804
48,37	199,65
48,7	159,72
49,03	263,538
49,69	207,636
50,02	183,678
50,35	87,846
50,68	23,958
51,01	135,762
51,34	151,734
51,67	119,79
52	119,79
52,33	111,804
52,66	63,888
52,99	199,65
53,32	239,58
54,31	119,79
54,64	143,748
55,96	15,972
56,95	79,86
57,28	39,93
57,61	39,93
57,94	55,902



